Applications Graphics Acceleration Info:
Uptime: 30300941 Realtime: 372356100

** Graphics info for pid 10186 [org.tensorflow.demo] **

Stats since: 29785534328464ns
Total frames rendered: 11376
Janky frames: 14 (0.12%)
50th percentile: 5ms
90th percentile: 6ms
95th percentile: 7ms
99th percentile: 10ms
Number Missed Vsync: 4
Number High input latency: 0
Number Slow UI thread: 7
Number Slow bitmap uploads: 0
Number Slow issue draw commands: 9
HISTOGRAM: 5ms=9879 6ms=795 7ms=289 8ms=157 9ms=95 10ms=50 11ms=36 12ms=18 13ms=20 14ms=11 15ms=8 16ms=4 17ms=2 18ms=2 19ms=0 20ms=0 21ms=1 22ms=0 23ms=1 24ms=0 25ms=0 26ms=0 27ms=0 28ms=0 29ms=0 30ms=0 31ms=0 32ms=0 34ms=0 36ms=0 38ms=0 40ms=0 42ms=0 44ms=0 46ms=0 48ms=0 53ms=0 57ms=0 61ms=0 65ms=0 69ms=0 73ms=0 77ms=0 81ms=0 85ms=0 89ms=0 93ms=0 97ms=0 101ms=0 105ms=0 109ms=0 113ms=0 117ms=0 121ms=0 125ms=0 129ms=0 133ms=0 150ms=0 200ms=0 250ms=0 300ms=0 350ms=2 400ms=2 450ms=2 500ms=0 550ms=2 600ms=0 650ms=0 700ms=0 750ms=0 800ms=0 850ms=0 900ms=0 950ms=0 1000ms=0 1050ms=0 1100ms=0 1150ms=0 1200ms=0 1250ms=0 1300ms=0 1350ms=0 1400ms=0 1450ms=0 1500ms=0 1550ms=0 1600ms=0 1650ms=0 1700ms=0 1750ms=0 1800ms=0 1850ms=0 1900ms=0 1950ms=0 2000ms=0 2050ms=0 2100ms=0 2150ms=0 2200ms=0 2250ms=0 2300ms=0 2350ms=0 2400ms=0 2450ms=0 2500ms=0 2550ms=0 2600ms=0 2650ms=0 2700ms=0 2750ms=0 2800ms=0 2850ms=0 2900ms=0 2950ms=0 3000ms=0 3050ms=0 3100ms=0 3150ms=0 3200ms=0 3250ms=0 3300ms=0 3350ms=0 3400ms=0 3450ms=0 3500ms=0 3550ms=0 3600ms=0 3650ms=0 3700ms=0 3750ms=0 3800ms=0 3850ms=0 3900ms=0 3950ms=0 4000ms=0 4050ms=0 4100ms=0 4150ms=0 4200ms=0 4250ms=0 4300ms=0 4350ms=0 4400ms=0 4450ms=0 4500ms=0 4550ms=0 4600ms=0 4650ms=0 4700ms=0 4750ms=0 4800ms=0 4850ms=0 4900ms=0 4950ms=0

Caches:
Current memory usage / total memory usage (bytes) / hit ratio (%) / biggest memory usage (bytes):
  TextureCache                0 / 92274688    0.0000         0
  LayerCache                  0 / 60817408    0.0000         0 (numLayers = 0)
    Layer size 1080x1440; isTextureLayer()=1; texid=2 fbo=0; refs=1
  Layers total    6220800 (numLayers = 1)
  RenderBufferCache           0 /  8388608    0.0000         0
  GradientCache               0 /  2097152    0.0000         0
  PathCache                   0 / 16777216    0.0000         0
  TessellationCache           0 /  1048576    0.0000
  TextDropShadowCache         0 /  6291456    0.0000         0
  PatchCache                  0 /   131072    0.0000         0
  FontRenderer A8     1048576 /  1048576
    Font CacheTexture    222664 /  1048576   21.2349 (usage ratio)
  FontRenderer RGBA         0 /        0
  FontRenderer total  1048576 /  1048576
Other:
  FboCache                    0 /        0    0.0000
Total memory usage:
  7269376 bytes, 6.93 MB

All Textures in TexctureCache 
# No./ memory usage (bytes)/ size (width X height) / image type / hit count:


Pipeline=FrameBuilder
Profile data in ms:

	org.tensorflow.demo/org.tensorflow.demo.ClassifierActivity/android.view.ViewRootImpl@170226f (visibility=0)
	Draw	Prepare	Process	Execute
	1.16	0.11	1.91	1.88
	0.95	0.09	2.15	1.66
	1.09	0.09	1.94	1.78
	1.26	0.12	2.61	2.22
	2.56	0.13	2.19	3.69
	0.95	0.14	3.17	2.57
	1.24	0.09	2.17	2.50
	1.06	0.13	2.83	3.53
	1.66	0.07	1.63	2.57
	1.56	0.07	1.64	4.99
	11.29	0.07	1.71	1.92
	35.86	0.33	2.48	2.81
	13.80	0.26	2.22	8.25
	39.06	0.10	1.49	1.55
	28.90	0.14	2.57	1.65
	23.43	5.33	6.62	5.23
	31.03	0.08	1.49	5.43
	7.98	0.08	1.39	8.78
	14.81	0.25	1.17	2.23
	4.35	0.18	1.13	12.32
	2.16	0.14	1.14	13.71
	2.09	0.12	0.95	14.15
	1.97	0.12	0.92	15.78
	4.03	0.16	0.95	12.45
	2.32	0.12	0.99	14.18
	3.37	0.27	0.98	12.82
	2.11	0.12	0.95	14.15
	3.80	0.22	1.54	12.58
	3.33	0.17	1.38	13.12
	0.76	0.30	1.39	14.68
	1.64	0.19	1.33	15.08
	0.77	0.17	1.34	15.29
	1.31	0.20	1.33	14.91
	1.28	0.19	1.40	15.69
	1.45	0.36	1.60	14.27
	1.60	0.19	1.32	15.21
	1.38	0.19	1.37	14.89
	1.28	0.16	1.29	15.78
	0.97	0.17	1.35	14.62
	5.74	0.21	2.34	5.09
	19.86	0.13	2.60	3.26
	16.46	0.21	1.56	2.28
	13.68	20.34	7.34	3.88
	47.37	0.07	1.78	5.28
	7.85	0.09	1.62	1.22
	1.98	0.09	2.02	2.25
	0.77	0.08	1.55	1.13
	0.67	0.06	1.51	1.09
	1.21	0.07	1.64	1.15
	1.47	0.17	3.58	1.27
	0.68	0.08	1.61	1.20
	0.78	0.09	1.65	1.22
	0.77	0.09	1.65	1.15
	0.70	0.07	1.56	1.13
	3.30	0.08	1.59	1.09
	0.75	0.07	1.72	1.29
	0.74	0.07	1.55	1.13
	1.48	0.07	1.60	1.54
	0.61	0.07	1.64	1.88
	0.59	0.06	1.63	1.20
	1.31	0.16	3.23	1.23
	0.65	0.07	1.57	2.02
	0.67	0.07	1.58	1.13
	1.07	0.06	1.84	1.41
	0.52	0.08	1.84	1.91
	11.62	0.09	2.19	1.56
	1.60	0.10	2.45	2.08
	3.14	0.11	2.11	1.60
	1.06	0.12	2.31	1.86
	1.14	0.10	2.09	1.41
	0.96	0.10	2.16	1.54
	1.03	0.10	2.12	1.45
	1.11	0.09	2.04	2.17
	0.98	0.09	2.01	1.53
	1.04	0.26	3.04	2.97
	1.80	0.15	2.23	1.84
	1.53	0.10	1.99	2.00
	1.76	0.10	2.03	1.63
	1.24	0.22	2.11	2.51
	1.27	0.13	2.75	2.12
	1.33	0.25	3.74	3.29
	1.33	0.15	2.73	2.09
	1.77	0.13	2.80	2.05
	1.30	0.11	2.41	2.06
	1.83	0.13	2.57	2.95
	1.54	0.15	3.55	2.41
	1.65	0.15	3.63	2.97
	2.36	0.22	3.62	2.47
	1.60	0.40	3.17	2.25
	1.97	0.26	10.02	2.70
	3.91	0.17	2.00	2.74
	1.15	0.33	1.63	2.30
	1.15	0.06	1.61	2.18
	2.15	0.15	3.39	4.05
	0.99	0.08	1.78	1.61
	0.81	0.05	1.66	1.53
	1.00	0.06	1.82	1.84
	1.55	0.08	1.72	4.40
	1.39	0.08	1.90	3.00
	1.07	0.07	1.81	1.53
	1.02	0.07	1.59	1.75
	0.85	0.05	1.62	1.84
	2.20	0.15	2.68	3.13
	1.32	0.16	3.58	2.63
	37.84	0.11	1.74	2.32
	36.63	1.12	2.75	1.57
	14.23	1.92	1.36	1.62
	3.93	0.11	1.25	12.35
	3.52	0.27	1.13	13.89
	5.30	0.79	1.37	8.55
	3.08	0.22	1.01	13.27
	4.66	0.64	2.11	10.85

View hierarchy:

  StatusBar/android.view.ViewRootImpl@e85fae
  911 views, 899,86 kB of display lists

  Bouncer/android.view.ViewRootImpl@4d600dc
  1 views, 0,98 kB of display lists

  DockedStackDivider/android.view.ViewRootImpl@58df8b9
  5 views, 4,88 kB of display lists

  com.android.systemui/com.android.systemui.recents.RecentsActivity/android.view.ViewRootImpl@886ef24
  30 views, 29,30 kB of display lists


Total ViewRootImpl: 4
Total Views:        947
Total DisplayList:  935,02 kB


** Graphics info for pid 4512 [com.android.phone] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 3842 [system] **

Stats since: 65485030992ns
Total frames rendered: 0
Janky frames: 0 (nan%)
50th percentile: 4950ms
90th percentile: 4950ms
95th percentile: 4950ms
99th percentile: 4950ms
Number Missed Vsync: 0
Number High input latency: 0
Number Slow UI thread: 0
Number Slow bitmap uploads: 0
Number Slow issue draw commands: 0
HISTOGRAM: 5ms=0 6ms=0 7ms=0 8ms=0 9ms=0 10ms=0 11ms=0 12ms=0 13ms=0 14ms=0 15ms=0 16ms=0 17ms=0 18ms=0 19ms=0 20ms=0 21ms=0 22ms=0 23ms=0 24ms=0 25ms=0 26ms=0 27ms=0 28ms=0 29ms=0 30ms=0 31ms=0 32ms=0 34ms=0 36ms=0 38ms=0 40ms=0 42ms=0 44ms=0 46ms=0 48ms=0 53ms=0 57ms=0 61ms=0 65ms=0 69ms=0 73ms=0 77ms=0 81ms=0 85ms=0 89ms=0 93ms=0 97ms=0 101ms=0 105ms=0 109ms=0 113ms=0 117ms=0 121ms=0 125ms=0 129ms=0 133ms=0 150ms=0 200ms=0 250ms=0 300ms=0 350ms=0 400ms=0 450ms=0 500ms=0 550ms=0 600ms=0 650ms=0 700ms=0 750ms=0 800ms=0 850ms=0 900ms=0 950ms=0 1000ms=0 1050ms=0 1100ms=0 1150ms=0 1200ms=0 1250ms=0 1300ms=0 1350ms=0 1400ms=0 1450ms=0 1500ms=0 1550ms=0 1600ms=0 1650ms=0 1700ms=0 1750ms=0 1800ms=0 1850ms=0 1900ms=0 1950ms=0 2000ms=0 2050ms=0 2100ms=0 2150ms=0 2200ms=0 2250ms=0 2300ms=0 2350ms=0 2400ms=0 2450ms=0 2500ms=0 2550ms=0 2600ms=0 2650ms=0 2700ms=0 2750ms=0 2800ms=0 2850ms=0 2900ms=0 2950ms=0 3000ms=0 3050ms=0 3100ms=0 3150ms=0 3200ms=0 3250ms=0 3300ms=0 3350ms=0 3400ms=0 3450ms=0 3500ms=0 3550ms=0 3600ms=0 3650ms=0 3700ms=0 3750ms=0 3800ms=0 3850ms=0 3900ms=0 3950ms=0 4000ms=0 4050ms=0 4100ms=0 4150ms=0 4200ms=0 4250ms=0 4300ms=0 4350ms=0 4400ms=0 4450ms=0 4500ms=0 4550ms=0 4600ms=0 4650ms=0 4700ms=0 4750ms=0 4800ms=0 4850ms=0 4900ms=0 4950ms=0

No caches instance.

Pipeline=FrameBuilder
Profile data in ms:

	KeyguardScrim/android.view.ViewRootImpl@17c9363 (visibility=8)
	ContainerKeyguardScrim/android.view.ViewRootImpl@10f6f4f (visibility=8)
View hierarchy:

  KeyguardScrim/android.view.ViewRootImpl@17c9363
  1 views, 0,98 kB of display lists

  ContainerKeyguardScrim/android.view.ViewRootImpl@10f6f4f
  1 views, 0,98 kB of display lists


Total ViewRootImpl: 2
Total Views:        2
Total DisplayList:  1,95 kB

